# 2 Sample: 50 Time: 0.43058097 POSN: (-14.589461, 7.5276766, -12.463584)
VEL: (-20.464504, -5.241388, -12.140027) ROT: (-1.8495443, -2.756417, 3.2362974)
# 0 Sample: 51 Time: 0.887388 POSN: (12.483561, 6.782277, -5.2630014)
VEL: (-16.08812, -10.105029, -19.786861) ROT: (-0.4514862, -3.5895772, 1.625549)
# 1 Sample: 51 Time: 0.887388 POSN: (-10.865734, 13.995579, 11.012359)
VEL: (9.558943, -0.80790544, 16.486965) ROT: (-2.2166817, -3.0223832, 0.51129526)
# 2 Sample: 51 Time: 0.887388 POSN: (-13.907311, 7.475821, -12.890588)
VEL: (20.464504, 0.6010194, -4.49338) ROT: (-1.8495432, 0.8469845, 0.17492825)
# 0 Sample: 52 Time: 0.752702 POSN: (11.41102, 6.0813584, -6.5821257)
VEL: (-16.08812, -10.759028, -19.786861) ROT: (-0.4514862, -3.5895772, 1.625549)
# 1 Sample: 52 Time: 0.752702 POSN: (-10.22847, 13.914468, 12.111491)
VEL: (9.558943, -1.4619055, 16.486965) ROT: (-2.2166817, -3.0223832, 0.51129526)
# 2 Sample: 52 Time: 0.752702 POSN: (-12.543012, 7.488639, -13.190148)
VEL: (20.464504, -0.05298066, -4.49338) ROT: (-1.8495432, 0.8469845, 0.17492825)
# 0 Sample: 53 Time: 0.790245 POSN: (10.33848, 5.3368397, -7.90125)
VEL: (-16.08812, -11.413028, -19.786861) ROT: (-0.4514862, -3.5895772, 1.625549)
# 1 Sample: 53 Time: 0.790245 POSN: (-9.591206, 13.789758, 13.210624)
VEL: (9.558943, -2.1159058, 16.486965) ROT: (-2.2166817, -3.0223832, 0.51129526)
# 2 Sample: 53 Time: 0.790245 POSN: (-11.178712, 7.4578567, -13.489709)
VEL: (20.464504, -0.7069807, -4.49338) ROT: (-1.8495432, 0.8469845, 0.17492825)
# 0 Sample: 54 Time: 0.367319 POSN: (9.401701, 6.092258, -8.890885)
VEL: (-14.051664, 11.086023, -14.844539) ROT: (-2.6929808, -3.5895772, 2.5491438)
# 1 Sample: 54 Time: 0.367319 POSN: (-8.953941, 13.621447, 14.309756)
VEL: (9.558943, -2.769906, 16.486965) ROT: (-2.2166817, -3.0223832, 0.51129526)
# 2 Sample: 54 Time: 0.367319 POSN: (-9.814412, 7.3834743, -13.789269)
VEL: (20.464504, -1.3609807, -4.49338) ROT: (-1.8495432, 0.8469845, 0.17492825)
# 0 Sample: 55 Time: 0.81821597 POSN: (8.464922, 6.804076, -9.880521)
VEL: (-14.051664, 10.432024, -14.844539) ROT: (-2.6929808, -3.5895772, 2.5491438)
# 1 Sample: 55 Time: 0.81821597 POSN: (-8.217706, 13.281036, 13.76019)
VEL: (11.538373, -5.9939075, -16.486965) ROT: (-1.0388551, -2.11521, 0.5112949)
# 2 Sample: 55 Time: 0.81821597 POSN: (-8.450112, 7.2654924, -14.08883)
VEL: (20.464504, -2.014981, -4.49338) ROT: (-1.8495432, 0.8469845, 0.17492825)
